uf,municipio,codigo_ibge,area_do_imovel,registro_car,situacao_cadastro,condicao_cadastro,latitude,longitude,tipo_imovel_rural,modulos_fiscais,origem,descricao,data_processamento,area_de_conflito,percentual
SP,RINÓPOLIS,3543808,100.8283,SP-3543808-AB9041F5078741D79267C5DABA3B2E7A,PE,ANALISADO COM PENDÊNCIAS  AGUARDANDO RETIFICAÇÃO,-21.74506555,-50.68090216,IRU,5.6016,,,,,
SP,RINÓPOLIS,3543808,9.8351,SP-3543808-AAD5AF67967849D5A9EB0F885E348C71,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.75094386,-50.69038986,IRU,0.5464,,,,,
SP,RINÓPOLIS,3543808,30.1026,SP-3543808-A8FCE39A18C448D8929440998DDC6B00,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.73320162,-50.67885904,IRU,1.6724,,,,,
SP,RINÓPOLIS,3543808,68.9573,SP-3543808-A2868A8ADB1845678FF8F92377D84415,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.70768219,-50.65976515,IRU,3.831,,,,,
SP,RINÓPOLIS,3543808,797.3685,SP-3543808-A04F1CB00F0F421A92B5D2BF152F96A8,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.6574369,-50.70206396,IRU,44.2982,,,,,
SP,RINÓPOLIS,3543808,361.7504,SP-3543808-9EFC8795BCA048DEB8B288AA1A93F6A1,AT,EM ANÁLISE,-21.6774375,-50.81134704,IRU,20.0972,,,,,
SP,RINÓPOLIS,3543808,37.3348,SP-3543808-9C01A6BF18DC47FAA493D030A62C840C,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.76570531,-50.66629185,IRU,2.0726,,,,,
SP,RINÓPOLIS,3543808,23.5499,SP-3543808-966E9ACD27D54180B7A38733CC76F02A,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.75968358,-50.65600298,IRU,1.3019,,,,,
SP,RINÓPOLIS,3543808,13.5517,SP-3543808-92AEDDC070254FAF8F0F0E35D5DDACEA,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.64964858,-50.73199064,IRU,0.7523,,,,,
SP,RINÓPOLIS,3543808,12.0022,SP-3543808-8E2EA94E110C4A26AEF9C77EE6CF134B,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.71272861,-50.71665481,IRU,0.6668,,,,,
SP,RINÓPOLIS,3543808,180.0554,SP-3543808-8DC01EE915DE4C1689E7418CE9D51FB6,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.66034547,-50.66173786,IRU,10.0031,,,,,
SP,RINÓPOLIS,3543808,34.2295,SP-3543808-89E8A6B229F343D995534559CBDE11C3,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.65707765,-50.67675132,IRU,1.9002,,,,,
SP,RINÓPOLIS,3543808,64.6828,SP-3543808-88CD119E1EF34A3A9B2C92DFCD562CE0,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.74224022,-50.64461877,IRU,3.5907,,,,,
SP,RINÓPOLIS,3543808,19.9697,SP-3543808-7C6E9272B0E245059FDD4CFBAFBCB9B7,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.73277827,-50.69643687,IRU,1.1094,,,,,
SP,RINÓPOLIS,3543808,9.8279,SP-3543808-71EA2888CF1144318582B8A9B5720702,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.67730218,-50.7453014,IRU,0.546,,,,,
SP,RINÓPOLIS,3543808,2.0144,SP-3543808-60DE7FB4DE1D4BAFAF9D7B8E96559A53,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.72144416,-50.71547906,IRU,0.1119,,,,,
SP,RINÓPOLIS,3543808,37.9394,SP-3543808-5B7B1B33D9A84365ACB484532FEACE45,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.73858879,-50.76136555,IRU,2.1061,,,,,
SP,RINÓPOLIS,3543808,20.1447,SP-3543808-596599B1DF9B40C4AB3AB7C221D01A20,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.69006805,-50.78184068,IRU,1.1183,,,,,
SP,RINÓPOLIS,3543808,6.972,SP-3543808-578A23216EA74691981E8787436D4439,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.69839503,-50.73570374,IRU,0.3873,,,,,
SP,RINÓPOLIS,3543808,173.1898,SP-3543808-5486008EC77E41F68D3185D0297E1558,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.61502967,-50.70849384,IRU,9.6217,,,,,
SP,RINÓPOLIS,3543808,19.2037,SP-3543808-534020A37DE944C9AC873A37A8779D34,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.73657682,-50.67731358,IRU,1.0669,,,,,
SP,RINÓPOLIS,3543808,14.1569,SP-3543808-4AF0B9FF28A347F994F223FD23C07866,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.7128904,-50.67094089,IRU,0.7865,,,,,
SP,RINÓPOLIS,3543808,69.1361,SP-3543808-47C971EB8D284E0EA1F01DAAC35E48ED,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.6718125,-50.79535863,IRU,3.8409,,,,,
SP,RINÓPOLIS,3543808,20.9081,SP-3543808-418E2EAB490C4DB48CAA2F10678EA8FB,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.77443687,-50.68973499,IRU,1.1607,,,,,
SP,RINÓPOLIS,3543808,20.06,SP-3543808-3F76016CD8A2434FBB202F8E618FB678,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.78130174,-50.69028402,IRU,1.1801,,,,,
SP,RINÓPOLIS,3543808,23.6627,SP-3543808-39A3DC263F094B9B9C288FBB4F5B7B3C,AT,EM ANÁLISE,-21.65869073,-50.77607406,IRU,1.3146,,,,,
SP,RINÓPOLIS,3543808,17.5743,SP-3543808-33BA869DF8014A0D85EFF8BDEBF09B1F,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.6959859,-50.77443995,IRU,0.9727,,,,,
SP,RINÓPOLIS,3543808,70.104,SP-3543808-337D3E25D6DE41F2B8E9CF4A4795FAA1,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.73660775,-50.63837874,IRU,3.8949,,,,,
SP,RINÓPOLIS,3543808,68.1151,SP-3543808-316A6BD880724A92BBDAED0E8C13B1A7,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.75416651,-50.73530842,IRU,3.7842,,,,,
SP,RINÓPOLIS,3543808,30.724,SP-3543808-213A02DD929747F19A91D117F850D88F,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.68955064,-50.78507345,IRU,1.7055,,,,,
SP,RINÓPOLIS,3543808,21.872,SP-3543808-1EA7665644B24F4C91790D60196C27D9,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.71118973,-50.75899723,IRU,1.2142,,,,,
SP,RINÓPOLIS,3543808,94.9767,SP-3543808-1DA96DB84ED24012B9C58F4C67CE8FCA,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.68509195,-50.8221932,IRU,5.2765,,,,,
SP,RINÓPOLIS,3543808,11.7987,SP-3543808-1844199EF3E641D5A9596957A06E2769,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.74007427,-50.69690338,IRU,0.655,,,,,
SP,RINÓPOLIS,3543808,14.2337,SP-3543808-17F66E5535BC49179A809980B79F4E83,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.73213097,-50.75431189,IRU,0.7605,,,,,
SP,RINÓPOLIS,3543808,32.6411,SP-3543808-0D263E841F0E4D27BDE7941398687667,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.74336103,-50.69948753,IRU,1.8134,,,,,
SP,RINÓPOLIS,3543808,72.4077,SP-3543808-09C5D20997A54D819067C8B0AA7A04C4,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.6584482,-50.65157063,IRU,4.0227,,,,,
SP,QUEIROZ,3541802,19.2538,SP-3541802-F359BA3E4A664104971E4D5D69A1F643,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.85655355,-50.21782291,IRU,0.9645,,,,,
SP,QUEIROZ,3541802,42.1916,SP-3541802-EFB86845EC304739B06129F9A135D086,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.83350833,-50.20003753,IRU,2.1082,,,,,
SP,QUEIROZ,3541802,30.3341,SP-3541802-CEE9E8842D5241A082C651FB0CEB0CB8,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.78949809,-50.22530777,IRU,1.5167,,,,,
SP,QUEIROZ,3541802,174.0101,SP-3541802-BE267D5BB9C843A39510A5AEFB8183F9,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.82363289,-50.23591819,IRU,8.7005,,,,,
SP,QUEIROZ,3541802,19.5202,SP-3541802-71692FC5FA694179855234335C3B849E,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.80956674,-50.16999462,IRU,0.976,,,,,
SP,QUEIROZ,3541802,43.9075,SP-3541802-62B316C56A454D748BD27D5A425D9397,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.72903767,-50.29426004,IRU,2.1954,,,,,
SP,QUEIROZ,3541802,38.3681,SP-3541802-57488501C669409385DAD500E1739265,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.71652218,-50.31305127,IRU,1.911,,,,,
SP,QUEIROZ,3541802,52.03,SP-3541802-3E70220923594BB1ABFCAD690DCC63B8,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.73205121,-50.31262066,IRU,2.6014,,,,,
SP,QUEIROZ,3541802,388.928,SP-3541802-27EA00D2B7C54DC5BEAC9E6694055D41,AT,ANALISADO COM PENDÊNCIAS  AGUARDANDO RETIFICAÇÃO,-21.82375769,-50.21176338,IRU,19.4464,,,,,
SP,QUEIROZ,3541802,301.5857,SP-3541802-12A1C107CE934A609C485A42F2AF737C,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.84273037,-50.17219014,IRU,15.0809,,,,,
SP,QUEIROZ,3541802,211.8382,SP-3541802-0FFBFAB8634047018769F227F3B5A300,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.72088725,-50.29691356,IRU,10.5558,,,,,
SP,PRACINHA,3540853,66.0259,SP-3540853-F41709951C4B457C817B189E7B8A6F6B,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.8263177,-51.04357686,IRU,3.3013,,,,,
SP,PRACINHA,3540853,4.1487,SP-3540853-E5281E0655E74408965624AA62090AC8,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.85177746,-51.09970826,IRU,0.2073,,,,,
SP,PRACINHA,3540853,6.7304,SP-3540853-C538054F5EEB4E1EB0207C65C315A1F2,AT,EM RETIFICAÇÃO DINAMIZADA,-21.88621939,-51.10661388,IRU,0.3365,,,,,
SP,PRACINHA,3540853,108.9767,SP-3540853-9C8D78D9AB1345AD8D4D66CE1C0F2736,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.8180939,-51.04976698,IRU,5.4488,,,,,
SP,PRACINHA,3540853,436.2087,SP-3540853-8B8DE9F43A9A489BA2EA0ACAF7CA4B0A,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.85974903,-51.12050569,IRU,21.7547,,,,,
SP,PRACINHA,3540853,3.63,SP-3540853-7806F4EF001D4B14BEF0F4BCDF005C65,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.84690047,-51.11824576,IRU,0.1815,,,,,
SP,PRACINHA,3540853,3.0135,SP-3540853-41D2E34B444E473D89D3B4836561DFAF,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.81582895,-51.06128916,IRU,0.1506,,,,,
SP,PRACINHA,3540853,117.7885,SP-3540853-3BCD662ACE2E4E60828C1503BA6C436C,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.84775495,-51.1001295,IRU,5.888,,,,,
SP,PRACINHA,3540853,66.7849,SP-3540853-2BDE6383EE264CA4B785D645D6027AEE,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.81226306,-51.06721943,IRU,3.3366,,,,,
SP,PRACINHA,3540853,51.7883,SP-3540853-1650DABA40C049BB8F5CE71E8097CB9B,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.81045845,-51.0782338,IRU,2.5894,,,,,
SP,PRACINHA,3540853,104.1531,SP-3540853-0F225E0715A449A69D134C99CEF6935E,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.85662673,-51.10316645,IRU,5.2077,,,,,
SP,PARAPUÃ,3536000,22.7095,SP-3536000-FF24FBCC78A242D28C584767FD550D71,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.78645741,-50.82555004,IRU,1.2616,,,,,
SP,PARAPUÃ,3536000,6.1968,SP-3536000-F97671A5F51B47F6AACFEE4CD7F77140,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.7469645,-50.822762,IRU,0.344,,,,,
SP,PARAPUÃ,3536000,895.6585,SP-3536000-F95B40D7A1EA46209C3D8A026C84F46C,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.93625592,-50.87336136,IRU,49.7335,,,,,
SP,PARAPUÃ,3536000,431.6001,SP-3536000-F4D4BA67419E46C496D5D6F818709EFD,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.89490007,-50.8689672,IRU,23.8423,,,,,
SP,PARAPUÃ,3536000,59.9829,SP-3536000-EAB7860C11EE4E3CB7817513466F822B,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.80057757,-50.72862555,IRU,3.3298,,,,,
SP,PARAPUÃ,3536000,3.3569,SP-3536000-E85914E9B6F44B55A9BFC746C1457059,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.94885017,-50.93766874,IRU,0.1865,,,,,
SP,PARAPUÃ,3536000,10.5292,SP-3536000-E6E1FA68F29A45DE8DF5B6701CADFCE6,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.84030557,-50.82638638,IRU,0.5845,,,,,
SP,PARAPUÃ,3536000,24.3865,SP-3536000-D5189B3CBA1E4A0FA310BB58AD4DD757,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.93476484,-50.83592445,IRU,1.3537,,,,,
SP,PARAPUÃ,3536000,265.7869,SP-3536000-D0CC81B0982A41F0BD143415B89070C7,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.85482909,-50.72956222,IRU,14.9907,,,,,
SP,PARAPUÃ,3536000,15.7038,SP-3536000-CBFC0281B7DC455A99844F1625C9ACDE,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.76064024,-50.80785141,IRU,0.8717,,,,,
SP,PARAPUÃ,3536000,7.2689,SP-3536000-CB112655AB894362BDFD48C9D2D3F4D8,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.85176759,-50.83317267,IRU,0.4038,,,,,
SP,PARAPUÃ,3536000,10.0849,SP-3536000-C134BFF4FC0349DFB8A3900ADBF72380,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.78362003,-50.81320639,IRU,0.5598,,,,,
SP,PARAPUÃ,3536000,22.2648,SP-3536000-BFB9BAB83AF54E64A21B79D0CE9F6C58,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.80354971,-50.74907461,IRU,1.236,,,,,
SP,PARAPUÃ,3536000,4.8102,SP-3536000-BCA6114C791B4A8294E23E7AC5F84602,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.74936905,-50.79928009,IRU,0.267,,,,,
SP,PARAPUÃ,3536000,3.3364,SP-3536000-B20249DDD6BE461D97ED8CEAD28BC3F3,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.77280889,-50.80880338,IRU,0.1852,,,,,
SP,PARAPUÃ,3536000,34.8455,SP-3536000-B0AFDD3B25DE4E5492CCCE6053EAE824,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.90914142,-50.9252147,IRU,1.9343,,,,,
SP,PARAPUÃ,3536000,26.8444,SP-3536000-9241D2CDFFFE4965A5DF63C37DDAA9B6,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.90529137,-50.80254903,IRU,1.4902,,,,,
SP,PARAPUÃ,3536000,3.2221,SP-3536000-8DC5408153DE45AF9E89DA07632B0BC8,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.76596792,-50.81805212,IRU,0.179,,,,,
SP,PARAPUÃ,3536000,9.44,SP-3536000-89CFA0A8873E4EB49F5D49823DB33131,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.77157414,-50.8022571,IRU,0.524,,,,,
SP,PARAPUÃ,3536000,19.9943,SP-3536000-87DB04919CBB47B0BFB3A00F964A083A,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.92691683,-50.91209607,IRU,1.1108,,,,,
SP,PARAPUÃ,3536000,3.2205,SP-3536000-853A60F7113F45A98F3A351B3E66B330,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.84499868,-50.84757978,IRU,0.1789,,,,,
SP,PARAPUÃ,3536000,33.5558,SP-3536000-81AEA477DE614A83BE3A8153EC03269B,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.73639525,-50.82170174,IRU,1.8642,,,,,
SP,PARAPUÃ,3536000,22.3674,SP-3536000-7F4F340B54ED4975B68BC0EF89F2822C,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.74272817,-50.79463152,IRU,1.2417,,,,,
SP,PARAPUÃ,3536000,47.7397,SP-3536000-783B8F945BC643569F3DE53F2ED6E6EA,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.90597381,-50.91767539,IRU,2.6501,,,,,
SP,PARAPUÃ,3536000,14.5565,SP-3536000-7589D3AAC8DC4F10A41D2C245D15A782,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.84144985,-50.82227436,IRU,0.8081,,,,,
SP,PARAPUÃ,3536000,61.4758,SP-3536000-68D577B48B5D44088A8553959C3C5D81,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.8990485,-50.89070737,IRU,3.4126,,,,,
SP,PARAPUÃ,3536000,22.699,SP-3536000-67B3F58101324ACB9F7E1F722C21343D,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.71941407,-50.82108853,IRU,1.2601,,,,,
SP,PARAPUÃ,3536000,5.8048,SP-3536000-662FD05AD88A452CBFAA77E4931A3CF6,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.82850503,-50.83665528,IRU,0.3222,,,,,
SP,PARAPUÃ,3536000,4.2233,SP-3536000-65B0A01BEE304D4EBE9EDCBE09E7245D,AT,ANALISADO COM PENDÊNCIAS  AGUARDANDO RETIFICAÇÃO,-21.75154861,-50.80692691,IRU,0.2346,,,,,
SP,PARAPUÃ,3536000,5.2206,SP-3536000-63BBCAC33E944E35BC1ECD5DFFDA051D,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.75889889,-50.82352855,IRU,0.2898,,,,,
SP,PARAPUÃ,3536000,5.1096,SP-3536000-5E65525EB0A342A9BF546713D82F1351,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.77332349,-50.80248391,IRU,0.2839,,,,,
SP,PARAPUÃ,3536000,39.1105,SP-3536000-5DE5DC9B06DB4F35BDAFBD7A7808C60D,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.8718358,-50.74329615,IRU,2.1728,,,,,
SP,PARAPUÃ,3536000,151.3974,SP-3536000-580FC3FB004C4E2A8F65A2A6AE6ED953,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.86868344,-50.77147189,IRU,8.411,,,,,
SP,PARAPUÃ,3536000,12.6612,SP-3536000-493DCFE565C44205BEB6455F601D20B7,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.84983839,-50.72078462,IRU,0.7034,,,,,
SP,PARAPUÃ,3536000,114.2566,SP-3536000-470C33257E3340B9BC72F05208B8AB34,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.89314117,-50.90689898,IRU,6.3476,,,,,
SP,PARAPUÃ,3536000,2.9638,SP-3536000-4185A948430F4B1AA23D9642E85C3C6C,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.74701173,-50.82740883,IRU,0.1647,,,,,
SP,PARAPUÃ,3536000,33.4965,SP-3536000-3A04B6F5FB7F4476A527C61B7498A10E,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.82974317,-50.82138055,IRU,1.8594,,,,,
SP,PARAPUÃ,3536000,11.5671,SP-3536000-396500177A8041C8894CD2E013DFEB0A,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.8416041,-50.82036455,IRU,0.6421,,,,,
SP,PARAPUÃ,3536000,7.2155,SP-3536000-313D19E6B5304D81B58A0952E91E94DD,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.83213132,-50.79176485,IRU,0.4009,,,,,
SP,PARAPUÃ,3536000,8.5668,SP-3536000-2645220291CC4FC1B33F453714CC9C3E,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.90437551,-50.91005326,IRU,0.4685,,,,,
SP,PARAPUÃ,3536000,3.2822,SP-3536000-2440F37222114CBAA140F8284E93DE58,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.7791778,-50.83105726,IRU,0.1822,,,,,
SP,PARAPUÃ,3536000,22.5976,SP-3536000-23B12CBA7D874454A4C7F6D995CFC26D,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.76503969,-50.8063646,IRU,1.2544,,,,,
SP,PARAPUÃ,3536000,3.1947,SP-3536000-153876501ACA4440A0E72C96E4BD703A,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.7648763,-50.79589805,IRU,0.1775,,,,,
SP,PARAPUÃ,3536000,7.2255,SP-3536000-1008CABE0B2E491CA038DF30B2E6C620,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.83701581,-50.83863491,IRU,0.4011,,,,,
SP,PARAPUÃ,3536000,9.1911,SP-3536000-092BE9D2639D406FA9D57FBF230DC9B1,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.80272592,-50.78292111,IRU,0.5102,,,,,
SP,PARAPUÃ,3536000,5.0891,SP-3536000-0562BF1FC65F4FFC928B40BBD3571D64,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.80556813,-50.8034198,IRU,0.2827,,,,,
SP,PARAPUÃ,3536000,16.8767,SP-3536000-03FAFA8E53C9423299406AB23CC75E01,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.85194574,-50.85838925,IRU,0.9369,,,,,
SP,OSVALDO CRUZ,3534609,8.2426,SP-3534609-FFF0ECA22161412FAB55F7936405798A,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.64479614,-50.83612075,IRU,0.4576,,,,,
SP,OSVALDO CRUZ,3534609,3.9012,SP-3534609-FF6E51EBC4AB428C938902CC614E006A,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.81470592,-50.84627815,IRU,0.2167,,,,,
SP,OSVALDO CRUZ,3534609,12.1934,SP-3534609-FD46EC01A5004C828BFCAB6F52A1FD97,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.81399007,-50.93469796,IRU,0.6769,,,,,
SP,OSVALDO CRUZ,3534609,4.6278,SP-3534609-FA45B2CC2ADF4282ADFB1A2FF5EF3504,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.77523207,-50.91482981,IRU,0.2569,,,,,
SP,OSVALDO CRUZ,3534609,19.4659,SP-3534609-F5C8F1D2C0014016A53BAFA6DB8839C8,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.85352466,-50.89620914,IRU,1.0814,,,,,
